date,tariff,item,commodity,primary_class,railroad,origin,origin_city,origin_state,destination,destination_city,destination_state,route_mileage,train_type,min_number_of_cars,max_number_of_cars,car_ownership,rule_11_rate,gtr_table,maximum_load_pounds,car_volume_cubic_feet,tariff_fsc_per_bushel,tariff_fsc_per_metric_ton,tariff_fsc_per_short_ton,tariff_fsc_per_ton_mile
2023-03-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Indiantown, FL",Indiantown,FL,1379.0,Manifest,1,89.0,Railroad,1,1,,5000,2.2278,81.857,74.2613,0.0539
2023-03-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Indiantown, FL",Indiantown,FL,1379.0,Manifest,1,89.0,Private,1,0,,5000,2.1386,78.5799,71.2883,0.0517
2023-03-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Unit,90,90.0,Railroad/Private,1,1,,5000,1.9162,70.4071,63.8739,0.0788
2023-03-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Manifest,1,89.0,Railroad,1,1,,5000,2.1689,79.6922,72.2973,0.0891
2023-03-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Manifest,1,89.0,Private,1,0,,5000,2.0797,76.4151,69.3243,0.0855
2023-03-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Buffalo, NY",Buffalo,NY,518.0,Manifest,1,89.0,Railroad,1,1,,5000,1.5419,56.6534,51.3964,0.0992
2023-03-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Buffalo, NY",Buffalo,NY,518.0,Manifest,1,89.0,Private,1,0,,5000,1.4527,53.3764,48.4234,0.0935
2023-03-15,4022,45700.0,Wheat,Durum,BNSF,"Northgate, SK",Northgate,SK,"Ames, IA",Ames,IA,793.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",,1.6751,64.2266,58.2668,0.0735
2023-03-15,4022,45452.0,Wheat,Durum,BNSF,"Williston, ND",Williston,ND,"Superior, WI",Superior,WI,611.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1192,43.1851,39.1778,0.0641
2023-03-15,4022,45700.0,Wheat,Durum,BNSF,"Williston, ND",Williston,ND,"St. Louis, MO",St. Louis,MO,1187.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.5357,60.4328,54.825,0.0462
2023-03-15,4444,15749.0,Wheat,Durum,CPKC,"Westby, MT",Westby,MT,"St. Louis, MO",St. Louis,MO,1588.0,Unit,100,,Railroad/Private,0,1,"286,000",,1.517,63.191,57.3273,0.0361
2023-03-15,4022,43910.0,Wheat,HRS,BNSF,"Bucyrus, ND",Bucyrus,ND,"PNW (Seattle, WA)",Seattle,WA,1267.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.5373,60.7625,55.1241,0.0435
2023-03-15,4022,45700.0,Wheat,HRS,BNSF,"Drayton, ND",Drayton,ND,"Chicago, IL",Chicago,IL,806.0,DET,110,120.0,Railroad/Private,1,0,"286,000",,1.3003,50.4969,45.8112,0.0568
2023-03-15,4022,45700.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Chicago, IL",Chicago,IL,711.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.2578,48.6171,44.1058,0.062
2023-03-15,4022,43910.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"PNW (Seattle, WA)",Seattle,WA,1501.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.6392,65.2963,59.2373,0.0395
2023-03-15,4022,43910.0,Wheat,HRS,BNSF,"Macon, MT",Macon,MT,"PNW (Seattle, WA)",Seattle,WA,1038.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.4222,55.7589,50.5849,0.0487
2023-03-15,4022,45675.0,Wheat,HRS,BNSF,"Taylor, ND",Boyle,ND,"Grand Forks, ND",Grand Forks,ND,364.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",,0.6435,24.8735,22.5654,0.062
2023-03-15,4022,45452.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Superior, WI",Superior,WI,294.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.7338,27.9539,25.36,0.0863
2023-03-15,4444,15890.0,Wheat,HRS,CPKC,"Minot, ND",Minot,ND,"Kalama, WA",Kalama,WA,1406.0,Unit,100,,Railroad/Private,0,1,"286,000",,1.5268,62.6945,56.8769,0.0405
2023-03-15,4444,17500.0,Wheat,HRS,CPKC,"Nekoma, ND",Nekoma,ND,"Chicago, IL",Chicago,IL,845.0,Manifest,25,25.0,Railroad/Private,1,1,"286,000",,1.3257,52.6739,47.7861,0.0566
2023-03-15,4022,47321.0,Wheat,HRW,BNSF,"Concordia, KS",Concordia,KS,"Greenwood (Mendota), IL",Greenwood,IL,638.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.0532,40.8532,37.0623,0.0581
2023-03-15,4022,46307.0,Wheat,HRW,BNSF,"Enid, OK",Enid,OK,"Texas Gulf (Houston, TX)",Houston,TX,563.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1073,42.5861,38.6344,0.0686
2023-03-15,4022,46307.0,Wheat,HRW,BNSF,"Garden City, KS",Garden City,KS,"Texas Gulf (Houston, TX)",Houston,TX,859.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.2654,49.3948,44.8114,0.0522
2023-03-15,4022,44306.0,Wheat,HRW,BNSF,"Garden City, KS",Garden City,KS,"San Bernardino, CA",Verdemont,CA,1376.0,DET,110,120.0,Railroad/Private,0,1,"286,000",,1.5614,62.0143,56.2598,0.0409
2023-03-15,4022,46307.0,Wheat,HRW,BNSF,"Salina, KS",Salina,KS,"Texas Gulf (Houston, TX)",Houston,TX,757.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.2176,47.2928,42.9043,0.0567
2023-03-15,4022,47321.0,Wheat,HRW,BNSF,"Wichita, KS",Wichita,KS,"Birmingham, AL",Birmingham,AL,864.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1192,44.0393,39.9528,0.0462
2023-03-15,4022,47321.0,Wheat,HRW,BNSF,"Wichita, KS",Wichita,KS,"Chicago, IL",Chicago,IL,633.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.1532,44.5106,40.3804,0.0638
2023-03-15,4022,46307.0,Wheat,HRW,BNSF,"Wichita, KS",Wichita,KS,"Texas Gulf (Houston, TX)",Houston,TX,638.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1651,44.9644,40.7921,0.0639
2023-03-15,4022,45700.0,Wheat,HRW/HRS,BNSF,"Bowdle, SD",West Bowdle,SD,"Chicago, IL",Chicago,IL,772.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.2543,48.6939,44.1755,0.0572
2023-03-15,4022,43910.0,Wheat,HRW/HRS,BNSF,"Conrad, MT",Conrad,MT,"PNW (Seattle, WA)",Seattle,WA,758.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1592,45.1511,40.9614,0.054
2023-03-15,4022,43591.0,Wheat,SW,BNSF,"Templin (Ritzville), WA",Templin,WA,"PNW (Seattle, WA)",Seattle,WA,333.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.5222,20.31,18.4254,0.0553
2023-04-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Indiantown, FL",Indiantown,FL,1379.0,Manifest,1,89.0,Railroad,1,1,,5000,2.2278,81.857,74.2613,0.0539
2023-04-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Indiantown, FL",Indiantown,FL,1379.0,Manifest,1,89.0,Private,1,0,,5000,2.1386,78.5799,71.2883,0.0517
2023-04-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Unit,90,90.0,Railroad/Private,1,1,,5000,1.9162,70.4071,63.8739,0.0788
2023-04-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Manifest,1,89.0,Railroad,1,1,,5000,2.1689,79.6922,72.2973,0.0891
2023-04-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Manifest,1,89.0,Private,1,0,,5000,2.0797,76.4151,69.3243,0.0855
2023-04-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Buffalo, NY",Buffalo,NY,518.0,Manifest,1,89.0,Railroad,1,1,,5000,1.5419,56.6534,51.3964,0.0992
2023-04-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Buffalo, NY",Buffalo,NY,518.0,Manifest,1,89.0,Private,1,0,,5000,1.4527,53.3764,48.4234,0.0935
2023-04-15,4022,45700.0,Wheat,Durum,BNSF,"Northgate, SK",Northgate,SK,"Ames, IA",Ames,IA,793.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",,1.6751,63.9116,57.9811,0.0731
2023-04-15,4022,45452.0,Wheat,Durum,BNSF,"Williston, ND",Williston,ND,"Superior, WI",Superior,WI,611.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1192,42.9424,38.9577,0.0638
2023-04-15,4022,45700.0,Wheat,Durum,BNSF,"Williston, ND",Williston,ND,"St. Louis, MO",St. Louis,MO,1187.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.5357,59.9613,54.3973,0.0458
2023-04-15,4444,15749.0,Wheat,Durum,CPKC,"Westby, MT",Westby,MT,"St. Louis, MO",St. Louis,MO,1588.0,Unit,100,,Railroad/Private,0,1,"286,000",,1.517,62.3236,56.5405,0.0356
2023-04-15,4022,43910.0,Wheat,HRS,BNSF,"Bucyrus, ND",Bucyrus,ND,"PNW (Seattle, WA)",Seattle,WA,1267.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.5373,60.2592,54.6676,0.0431
2023-04-15,4022,45700.0,Wheat,HRS,BNSF,"Drayton, ND",Drayton,ND,"Chicago, IL",Chicago,IL,806.0,DET,110,120.0,Railroad/Private,1,0,"286,000",,1.3003,50.1768,45.5207,0.0565
2023-04-15,4022,45700.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Chicago, IL",Chicago,IL,711.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.2578,48.3347,43.8495,0.0617
2023-04-15,4022,43910.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"PNW (Seattle, WA)",Seattle,WA,1501.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.6392,64.7001,58.6964,0.0391
2023-04-15,4022,43910.0,Wheat,HRS,BNSF,"Macon, MT",Macon,MT,"PNW (Seattle, WA)",Seattle,WA,1038.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.4222,55.3466,50.2108,0.0484
2023-04-15,4022,45675.0,Wheat,HRS,BNSF,"Taylor, ND",Boyle,ND,"Grand Forks, ND",Grand Forks,ND,364.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",,0.6435,24.7289,22.4342,0.0616
2023-04-15,4022,45452.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Superior, WI",Superior,WI,294.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.7338,27.8371,25.2541,0.0859
2023-04-15,4444,15890.0,Wheat,HRS,CPKC,"Minot, ND",Minot,ND,"Kalama, WA",Kalama,WA,1406.0,Unit,100,,Railroad/Private,0,1,"286,000",,1.5268,61.9266,56.1802,0.04
2023-04-15,4444,17500.0,Wheat,HRS,CPKC,"Nekoma, ND",Nekoma,ND,"Chicago, IL",Chicago,IL,845.0,Manifest,25,25.0,Railroad/Private,1,1,"286,000",,1.3257,52.2124,47.3675,0.0561
2023-04-15,4022,47321.0,Wheat,HRW,BNSF,"Concordia, KS",Concordia,KS,"Greenwood (Mendota), IL",Greenwood,IL,638.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.0532,40.5998,36.8324,0.0577
2023-04-15,4022,46307.0,Wheat,HRW,BNSF,"Enid, OK",Enid,OK,"Texas Gulf (Houston, TX)",Houston,TX,563.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1073,42.3625,38.4315,0.0683
2023-04-15,4022,46307.0,Wheat,HRW,BNSF,"Garden City, KS",Garden City,KS,"Texas Gulf (Houston, TX)",Houston,TX,859.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.2654,49.0536,44.5018,0.0518
2023-04-15,4022,44306.0,Wheat,HRW,BNSF,"Garden City, KS",Garden City,KS,"San Bernardino, CA",Verdemont,CA,1376.0,DET,110,120.0,Railroad/Private,0,1,"286,000",,1.5614,61.4677,55.764,0.0405
2023-04-15,4022,46307.0,Wheat,HRW,BNSF,"Salina, KS",Salina,KS,"Texas Gulf (Houston, TX)",Houston,TX,757.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.2176,46.9921,42.6315,0.0563
2023-04-15,4022,47321.0,Wheat,HRW,BNSF,"Wichita, KS",Wichita,KS,"Birmingham, AL",Birmingham,AL,864.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1192,43.6961,39.6414,0.0459
2023-04-15,4022,47321.0,Wheat,HRW,BNSF,"Wichita, KS",Wichita,KS,"Chicago, IL",Chicago,IL,633.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.1532,44.2592,40.1523,0.0634
2023-04-15,4022,46307.0,Wheat,HRW,BNSF,"Wichita, KS",Wichita,KS,"Texas Gulf (Houston, TX)",Houston,TX,638.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1651,44.711,40.5622,0.0636
2023-04-15,4022,45700.0,Wheat,HRW/HRS,BNSF,"Bowdle, SD",West Bowdle,SD,"Chicago, IL",Chicago,IL,772.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.2543,48.3873,43.8973,0.0569
2023-04-15,4022,43910.0,Wheat,HRW/HRS,BNSF,"Conrad, MT",Conrad,MT,"PNW (Seattle, WA)",Seattle,WA,758.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1592,44.85,40.6883,0.0537
2023-04-15,4022,43591.0,Wheat,SW,BNSF,"Templin (Ritzville), WA",Templin,WA,"PNW (Seattle, WA)",Seattle,WA,333.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.5222,20.1778,18.3054,0.055
2023-05-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Indiantown, FL",Indiantown,FL,1379.0,Manifest,1,89.0,Railroad,1,1,,5000,2.2278,81.857,74.2613,0.0539
2023-05-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Indiantown, FL",Indiantown,FL,1379.0,Manifest,1,89.0,Private,1,0,,5000,2.1386,78.5799,71.2883,0.0517
2023-05-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Unit,90,90.0,Railroad/Private,1,1,,5000,1.9162,70.4071,63.8739,0.0788
2023-05-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Manifest,1,89.0,Railroad,1,1,,5000,2.1689,79.6922,72.2973,0.0891
2023-05-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Manifest,1,89.0,Private,1,0,,5000,2.0797,76.4151,69.3243,0.0855
2023-05-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Buffalo, NY",Buffalo,NY,518.0,Manifest,1,89.0,Railroad,1,1,,5000,1.5419,56.6534,51.3964,0.0992
2023-05-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Buffalo, NY",Buffalo,NY,518.0,Manifest,1,89.0,Private,1,0,,5000,1.4527,53.3764,48.4234,0.0935
2023-05-15,4022,45700.0,Wheat,Durum,BNSF,"Northgate, SK",Northgate,SK,"Ames, IA",Ames,IA,793.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",,1.6751,63.5179,57.6239,0.0727
2023-05-15,4022,45452.0,Wheat,Durum,BNSF,"Williston, ND",Williston,ND,"Superior, WI",Superior,WI,611.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1192,42.639,38.6824,0.0633
2023-05-15,4022,45700.0,Wheat,Durum,BNSF,"Williston, ND",Williston,ND,"St. Louis, MO",St. Louis,MO,1187.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.5357,59.3719,53.8626,0.0454
2023-05-15,4444,15749.0,Wheat,Durum,CPKC,"Westby, MT",Westby,MT,"St. Louis, MO",St. Louis,MO,1588.0,Unit,100,,Railroad/Private,0,1,"286,000",,1.517,61.8505,56.1113,0.0353
2023-05-15,4022,43910.0,Wheat,HRS,BNSF,"Bucyrus, ND",Bucyrus,ND,"PNW (Seattle, WA)",Seattle,WA,1267.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.5373,59.6301,54.0968,0.0427
2023-05-15,4022,45700.0,Wheat,HRS,BNSF,"Drayton, ND",Drayton,ND,"Chicago, IL",Chicago,IL,806.0,DET,110,120.0,Railroad/Private,1,0,"286,000",,1.3003,49.7766,45.1577,0.056
2023-05-15,4022,45700.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Chicago, IL",Chicago,IL,711.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.2578,47.9816,43.5293,0.0612
2023-05-15,4022,43910.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"PNW (Seattle, WA)",Seattle,WA,1501.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.6392,63.9548,58.0203,0.0387
2023-05-15,4022,43910.0,Wheat,HRS,BNSF,"Macon, MT",Macon,MT,"PNW (Seattle, WA)",Seattle,WA,1038.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.4222,54.8312,49.7432,0.0479
2023-05-15,4022,45675.0,Wheat,HRS,BNSF,"Taylor, ND",Boyle,ND,"Grand Forks, ND",Grand Forks,ND,364.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",,0.6435,24.5482,22.2703,0.0612
2023-05-15,4022,45452.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Superior, WI",Superior,WI,294.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.7338,27.6912,25.1216,0.0854
2023-05-15,4444,15890.0,Wheat,HRS,CPKC,"Minot, ND",Minot,ND,"Kalama, WA",Kalama,WA,1406.0,Unit,100,,Railroad/Private,0,1,"286,000",,1.5268,61.5077,55.8002,0.0397
2023-05-15,4444,17500.0,Wheat,HRS,CPKC,"Nekoma, ND",Nekoma,ND,"Chicago, IL",Chicago,IL,845.0,Manifest,25,25.0,Railroad/Private,1,1,"286,000",,1.3257,51.9607,47.1391,0.0558
2023-05-15,4022,47321.0,Wheat,HRW,BNSF,"Concordia, KS",Concordia,KS,"Greenwood (Mendota), IL",Greenwood,IL,638.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.0532,40.283,36.545,0.0573
2023-05-15,4022,46307.0,Wheat,HRW,BNSF,"Enid, OK",Enid,OK,"Texas Gulf (Houston, TX)",Houston,TX,563.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1073,42.0829,38.1779,0.0678
2023-05-15,4022,46307.0,Wheat,HRW,BNSF,"Garden City, KS",Garden City,KS,"Texas Gulf (Houston, TX)",Houston,TX,859.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.2654,48.6271,44.1149,0.0514
2023-05-15,4022,44306.0,Wheat,HRW,BNSF,"Garden City, KS",Garden City,KS,"San Bernardino, CA",Verdemont,CA,1376.0,DET,110,120.0,Railroad/Private,0,1,"286,000",,1.5614,60.7845,55.1441,0.0401
2023-05-15,4022,46307.0,Wheat,HRW,BNSF,"Salina, KS",Salina,KS,"Texas Gulf (Houston, TX)",Houston,TX,757.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.2176,46.6162,42.2905,0.0559
2023-05-15,4022,47321.0,Wheat,HRW,BNSF,"Wichita, KS",Wichita,KS,"Birmingham, AL",Birmingham,AL,864.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1192,43.2671,39.2523,0.0454
2023-05-15,4022,47321.0,Wheat,HRW,BNSF,"Wichita, KS",Wichita,KS,"Chicago, IL",Chicago,IL,633.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.1532,43.9449,39.8671,0.063
2023-05-15,4022,46307.0,Wheat,HRW,BNSF,"Wichita, KS",Wichita,KS,"Texas Gulf (Houston, TX)",Houston,TX,638.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1651,44.3942,40.2748,0.0631
2023-05-15,4022,45700.0,Wheat,HRW/HRS,BNSF,"Bowdle, SD",West Bowdle,SD,"Chicago, IL",Chicago,IL,772.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.2543,48.004,43.5495,0.0564
2023-05-15,4022,43910.0,Wheat,HRW/HRS,BNSF,"Conrad, MT",Conrad,MT,"PNW (Seattle, WA)",Seattle,WA,758.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1592,44.4737,40.3468,0.0532
2023-05-15,4022,43591.0,Wheat,SW,BNSF,"Templin (Ritzville), WA",Templin,WA,"PNW (Seattle, WA)",Seattle,WA,333.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.5222,20.0124,18.1554,0.0545
2023-06-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Indiantown, FL",Indiantown,FL,1379.0,Manifest,1,89.0,Railroad,1,1,,5000,2.2278,81.857,74.2613,0.0539
2023-06-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Indiantown, FL",Indiantown,FL,1379.0,Manifest,1,89.0,Private,1,0,,5000,2.1386,78.5799,71.2883,0.0517
2023-06-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Unit,90,90.0,Railroad/Private,1,1,,5000,1.9162,70.4071,63.8739,0.0788
2023-06-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Manifest,1,89.0,Railroad,1,1,,5000,2.1689,79.6922,72.2973,0.0891
2023-06-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Albany, NY",Albany,NY,811.0,Manifest,1,89.0,Private,1,0,,5000,2.0797,76.4151,69.3243,0.0855
2023-06-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Buffalo, NY",Buffalo,NY,518.0,Manifest,1,89.0,Railroad,1,1,,5000,1.5419,56.6534,51.3964,0.0992
2023-06-15,4315,,Wheat,All,CSX,"Chicago, IL",Chicago,IL,"Buffalo, NY",Buffalo,NY,518.0,Manifest,1,89.0,Private,1,0,,5000,1.4527,53.3764,48.4234,0.0935
2023-06-15,4022,45700.0,Wheat,Durum,BNSF,"Northgate, SK",Northgate,SK,"Ames, IA",Ames,IA,793.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",,1.6751,63.2816,57.4095,0.0724
2023-06-15,4022,45452.0,Wheat,Durum,BNSF,"Williston, ND",Williston,ND,"Superior, WI",Superior,WI,611.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1192,42.457,38.5173,0.063
2023-06-15,4022,45700.0,Wheat,Durum,BNSF,"Williston, ND",Williston,ND,"St. Louis, MO",St. Louis,MO,1187.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.5357,59.0183,53.5418,0.0451
2023-06-15,4444,15749.0,Wheat,Durum,CPKC,"Westby, MT",Westby,MT,"St. Louis, MO",St. Louis,MO,1588.0,Unit,100,,Railroad/Private,0,1,"286,000",,1.517,61.2986,55.6105,0.035
2023-06-15,4022,43910.0,Wheat,HRS,BNSF,"Bucyrus, ND",Bucyrus,ND,"PNW (Seattle, WA)",Seattle,WA,1267.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.5373,59.2526,53.7544,0.0424
2023-06-15,4022,45700.0,Wheat,HRS,BNSF,"Drayton, ND",Drayton,ND,"Chicago, IL",Chicago,IL,806.0,DET,110,120.0,Railroad/Private,1,0,"286,000",,1.3003,49.5364,44.9398,0.0558
2023-06-15,4022,45700.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Chicago, IL",Chicago,IL,711.0,DET,110,120.0,Railroad/Private,1,1,"286,000",,1.2578,47.7698,43.3371,0.061
2023-06-15,4022,43910.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"PNW (Seattle, WA)",Seattle,WA,1501.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.6392,63.5076,57.6146,0.0384
2023-06-15,4022,43910.0,Wheat,HRS,BNSF,"Macon, MT",Macon,MT,"PNW (Seattle, WA)",Seattle,WA,1038.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.4222,54.5219,49.4627,0.0477
2023-06-15,4022,45675.0,Wheat,HRS,BNSF,"Taylor, ND",Boyle,ND,"Grand Forks, ND",Grand Forks,ND,364.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",,0.6435,24.4397,22.1719,0.0609
2023-06-15,4022,45452.0,Wheat,HRS,BNSF,"Alton (Hillsboro), ND",Alton,ND,"Superior, WI",Superior,WI,294.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,0.7338,27.6036,25.0422,0.0852
2023-06-15,4444,15890.0,Wheat,HRS,CPKC,"Minot, ND",Minot,ND,"Kalama, WA",Kalama,WA,1406.0,Unit,100,,Railroad/Private,0,1,"286,000",,1.5268,61.019,55.3569,0.0394
2023-06-15,4444,17500.0,Wheat,HRS,CPKC,"Nekoma, ND",Nekoma,ND,"Chicago, IL",Chicago,IL,845.0,Manifest,25,25.0,Railroad/Private,1,1,"286,000",,1.3257,51.667,46.8726,0.0555
2023-06-15,4022,47321.0,Wheat,HRW,BNSF,"Concordia, KS",Concordia,KS,"Greenwood (Mendota), IL",Greenwood,IL,638.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.0938,41.5825,37.724,0.0591
2023-06-15,4022,46307.0,Wheat,HRW,BNSF,"Enid, OK",Enid,OK,"Texas Gulf (Houston, TX)",Houston,TX,563.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1884,44.8943,40.7285,0.0723
2023-06-15,4022,46307.0,Wheat,HRW,BNSF,"Garden City, KS",Garden City,KS,"Texas Gulf (Houston, TX)",Houston,TX,859.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.3465,51.3503,46.5854,0.0542
2023-06-15,4022,44306.0,Wheat,HRW,BNSF,"Garden City, KS",Garden City,KS,"San Bernardino, CA",Verdemont,CA,1376.0,DET,110,120.0,Railroad/Private,0,1,"286,000",,1.6019,61.8642,56.1236,0.0408
2023-06-15,4022,46307.0,Wheat,HRW,BNSF,"Salina, KS",Salina,KS,"Texas Gulf (Houston, TX)",Houston,TX,757.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.2986,49.3698,44.7886,0.0592
2023-06-15,4022,47321.0,Wheat,HRW,BNSF,"Wichita, KS",Wichita,KS,"Birmingham, AL",Birmingham,AL,864.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",,1.1597,44.4993,40.3701,0.0467
