date,railroad,tariff,item,commodity,primary_class,origin_city,origin_state,origin,destination_city,destination_state,destination,route_mileage,train_type,min_number_of_cars,max_number_of_cars,car_ownership,rule_11_rate,gtr_table,maximum_load_pounds,tariff_per_car,tariff_per_bushel,tariff_per_metric_ton,tariff_per_short_ton,tariff_per_ton_mile,fsc_per_mile,fsc_per_car,tariff_fsc_per_car,tariff_fsc_per_bushel,tariff_fsc_per_metric_ton,tariff_fsc_per_short_ton,tariff_fsc_per_ton_mile,car_volume_cubic_feet
2023-02-15,CPKC,4444,17500.0,Wheat,HRS,Nekoma,ND,"Nekoma, ND",Chicago,IL,"Chicago, IL",845.0,Manifest,25,25.0,Railroad/Private,1,1,"286,000",4905,1.3257,48.709,44.1892,0.0523,0.4865,411.0925,5316.0925,1.3257,52.7914,47.8927,0.0567,
2023-02-15,BNSF,4022,47321.0,Wheat,HRW,Concordia,KS,"Concordia, KS",Greenwood,IL,"Greenwood (Mendota), IL",638.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",3897,1.0532,38.6991,35.1081,0.055,0.37,236.06,4133.06,1.0532,41.0433,37.2348,0.0584,
2023-02-15,BNSF,4022,46307.0,Wheat,HRW,Enid,OK,"Enid, OK",Houston,TX,"Texas Gulf (Houston, TX)",563.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4097,1.1073,40.6852,36.9099,0.0656,0.37,208.31,4305.31,1.1073,42.7538,38.7866,0.0689,
2023-02-15,BNSF,4022,46307.0,Wheat,HRW,Garden City,KS,"Garden City, KS",Houston,TX,"Texas Gulf (Houston, TX)",859.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4682,1.2654,46.4945,42.1802,0.0491,0.37,317.83,4999.83,1.2654,49.6507,45.0435,0.0524,
2023-02-15,BNSF,4022,44306.0,Wheat,HRW,Garden City,KS,"Garden City, KS",Verdemont,CA,"San Bernardino, CA",1376.0,DET,110,120.0,Railroad/Private,0,1,"286,000",5777,1.5614,57.3684,52.045,0.0378,0.37,509.12,6286.12,1.5614,62.4242,56.6317,0.0412,
2023-02-15,BNSF,4022,46307.0,Wheat,HRW,Salina,KS,"Salina, KS",Houston,TX,"Texas Gulf (Houston, TX)",757.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4505,1.2176,44.7368,40.5856,0.0536,0.37,280.09,4785.09,1.2176,47.5183,43.1089,0.0569,
2023-02-15,BNSF,4022,47321.0,Wheat,HRW,Wichita,KS,"Wichita, KS",Birmingham,AL,"Birmingham, AL",864.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4141,1.1192,41.1221,37.3063,0.0432,0.37,319.68,4460.68,1.1192,44.2967,40.1863,0.0465,
2023-02-15,BNSF,4022,47321.0,Wheat,HRW,Wichita,KS,"Wichita, KS",Chicago,IL,"Chicago, IL",633.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4267,1.1532,42.3734,38.4414,0.0607,0.37,234.21,4501.21,1.1532,44.6992,40.5514,0.0641,
2023-02-15,BNSF,4022,46307.0,Wheat,HRW,Wichita,KS,"Wichita, KS",Houston,TX,"Texas Gulf (Houston, TX)",638.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4311,1.1651,42.8103,38.8378,0.0609,0.37,236.06,4547.06,1.1651,45.1545,40.9645,0.0642,
2023-02-15,BNSF,4022,45700.0,Wheat,HRW/HRS,West Bowdle,SD,"Bowdle, SD",Chicago,IL,"Chicago, IL",772.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4641,1.2543,46.0874,41.8108,0.0542,0.37,285.64,4926.64,1.2543,48.9239,44.3841,0.0575,
2023-02-15,BNSF,4022,43910.0,Wheat,HRW/HRS,Conrad,MT,"Conrad, MT",Seattle,WA,"PNW (Seattle, WA)",758.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4289,1.1592,42.5919,38.6396,0.051,0.37,280.46,4569.46,1.1592,45.377,41.1663,0.0543,
2023-02-15,BNSF,4022,43591.0,Wheat,SW,Templin,WA,"Templin (Ritzville), WA",Seattle,WA,"PNW (Seattle, WA)",333.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",1932,0.5222,19.1857,17.4054,0.0523,0.37,123.21,2055.21,0.5222,20.4092,18.5154,0.0556,
2023-03-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Indiantown,FL,"Indiantown, FL",1379.0,Manifest,1,89.0,Railroad,1,1,,8243,2.2278,81.857,74.2613,0.0539,0.0,0.0,8243.0,2.2278,81.857,74.2613,0.0539,5000
2023-03-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Indiantown,FL,"Indiantown, FL",1379.0,Manifest,1,89.0,Private,1,0,,7913,2.1386,78.5799,71.2883,0.0517,0.0,0.0,7913.0,2.1386,78.5799,71.2883,0.0517,5000
2023-03-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Unit,90,90.0,Railroad/Private,1,1,,7090,1.9162,70.4071,63.8739,0.0788,0.0,0.0,7090.0,1.9162,70.4071,63.8739,0.0788,5000
2023-03-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Manifest,1,89.0,Railroad,1,1,,8025,2.1689,79.6922,72.2973,0.0891,0.0,0.0,8025.0,2.1689,79.6922,72.2973,0.0891,5000
2023-03-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Manifest,1,89.0,Private,1,0,,7695,2.0797,76.4151,69.3243,0.0855,0.0,0.0,7695.0,2.0797,76.4151,69.3243,0.0855,5000
2023-03-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Buffalo,NY,"Buffalo, NY",518.0,Manifest,1,89.0,Railroad,1,1,,5705,1.5419,56.6534,51.3964,0.0992,0.0,0.0,5705.0,1.5419,56.6534,51.3964,0.0992,5000
2023-03-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Buffalo,NY,"Buffalo, NY",518.0,Manifest,1,89.0,Private,1,0,,5375,1.4527,53.3764,48.4234,0.0935,0.0,0.0,5375.0,1.4527,53.3764,48.4234,0.0935,5000
2023-03-15,BNSF,4022,45700.0,Wheat,Durum,Northgate,SK,"Northgate, SK",Ames,IA,"Ames, IA",793.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",6198,1.6751,61.5492,55.8378,0.0704,0.34,269.62,6467.62,1.6751,64.2266,58.2668,0.0735,
2023-03-15,BNSF,4022,45452.0,Wheat,Durum,Williston,ND,"Williston, ND",Superior,WI,"Superior, WI",611.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4141,1.1192,41.1221,37.3063,0.0611,0.34,207.74,4348.74,1.1192,43.1851,39.1778,0.0641,
2023-03-15,BNSF,4022,45700.0,Wheat,Durum,Williston,ND,"Williston, ND",St. Louis,MO,"St. Louis, MO",1187.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5682,1.5357,56.425,51.1892,0.0431,0.34,403.58,6085.58,1.5357,60.4328,54.825,0.0462,
2023-03-15,CPKC,4444,15749.0,Wheat,Durum,Westby,MT,"Westby, MT",St. Louis,MO,"St. Louis, MO",1588.0,Unit,100,,Railroad/Private,0,1,"286,000",5613,1.517,55.7398,50.5676,0.0318,0.4725,750.33,6363.33,1.517,63.191,57.3273,0.0361,
2023-03-15,BNSF,4022,43910.0,Wheat,HRS,Bucyrus,ND,"Bucyrus, ND",Seattle,WA,"PNW (Seattle, WA)",1267.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5688,1.5373,56.4846,51.2432,0.0404,0.34,430.78,6118.78,1.5373,60.7625,55.1241,0.0435,
2023-03-15,BNSF,4022,45700.0,Wheat,HRS,Drayton,ND,"Drayton, ND",Chicago,IL,"Chicago, IL",806.0,DET,110,120.0,Railroad/Private,1,0,"286,000",4811,1.3003,47.7756,43.3423,0.0538,0.34,274.04,5085.04,1.3003,50.4969,45.8112,0.0568,
2023-03-15,BNSF,4022,45700.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Chicago,IL,"Chicago, IL",711.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4654,1.2578,46.2165,41.9279,0.059,0.34,241.74,4895.74,1.2578,48.6171,44.1058,0.062,
2023-03-15,BNSF,4022,43910.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Seattle,WA,"PNW (Seattle, WA)",1501.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",6065,1.6392,60.2284,54.6396,0.0364,0.34,510.34,6575.34,1.6392,65.2963,59.2373,0.0395,
2023-03-15,BNSF,4022,43910.0,Wheat,HRS,Macon,MT,"Macon, MT",Seattle,WA,"PNW (Seattle, WA)",1038.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5262,1.4222,52.2542,47.4054,0.0457,0.34,352.92,5614.92,1.4222,55.7589,50.5849,0.0487,
2023-03-15,BNSF,4022,45675.0,Wheat,HRS,Boyle,ND,"Taylor, ND",Grand Forks,ND,"Grand Forks, ND",364.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",2381,0.6435,23.6445,21.4505,0.0589,0.34,123.76,2504.76,0.6435,24.8735,22.5654,0.062,
2023-03-15,BNSF,4022,45452.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Superior,WI,"Superior, WI",294.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",2715,0.7338,26.9613,24.4595,0.0832,0.34,99.96,2814.96,0.7338,27.9539,25.36,0.0863,
2023-03-15,CPKC,4444,15890.0,Wheat,HRS,Minot,ND,"Minot, ND",Kalama,WA,"Kalama, WA",1406.0,Unit,100,,Railroad/Private,0,1,"286,000",5649,1.5268,56.0973,50.8919,0.0362,0.4725,664.335,6313.335,1.5268,62.6945,56.8769,0.0405,
2023-03-15,CPKC,4444,17500.0,Wheat,HRS,Nekoma,ND,"Nekoma, ND",Chicago,IL,"Chicago, IL",845.0,Manifest,25,25.0,Railroad/Private,1,1,"286,000",4905,1.3257,48.709,44.1892,0.0523,0.4725,399.2625,5304.2625,1.3257,52.6739,47.7861,0.0566,
2023-03-15,BNSF,4022,47321.0,Wheat,HRW,Concordia,KS,"Concordia, KS",Greenwood,IL,"Greenwood (Mendota), IL",638.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",3897,1.0532,38.6991,35.1081,0.055,0.34,216.92,4113.92,1.0532,40.8532,37.0623,0.0581,
2023-03-15,BNSF,4022,46307.0,Wheat,HRW,Enid,OK,"Enid, OK",Houston,TX,"Texas Gulf (Houston, TX)",563.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4097,1.1073,40.6852,36.9099,0.0656,0.34,191.42,4288.42,1.1073,42.5861,38.6344,0.0686,
2023-03-15,BNSF,4022,46307.0,Wheat,HRW,Garden City,KS,"Garden City, KS",Houston,TX,"Texas Gulf (Houston, TX)",859.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4682,1.2654,46.4945,42.1802,0.0491,0.34,292.06,4974.06,1.2654,49.3948,44.8114,0.0522,
2023-03-15,BNSF,4022,44306.0,Wheat,HRW,Garden City,KS,"Garden City, KS",Verdemont,CA,"San Bernardino, CA",1376.0,DET,110,120.0,Railroad/Private,0,1,"286,000",5777,1.5614,57.3684,52.045,0.0378,0.34,467.84,6244.84,1.5614,62.0143,56.2598,0.0409,
2023-03-15,BNSF,4022,46307.0,Wheat,HRW,Salina,KS,"Salina, KS",Houston,TX,"Texas Gulf (Houston, TX)",757.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4505,1.2176,44.7368,40.5856,0.0536,0.34,257.38,4762.38,1.2176,47.2928,42.9043,0.0567,
2023-03-15,BNSF,4022,47321.0,Wheat,HRW,Wichita,KS,"Wichita, KS",Birmingham,AL,"Birmingham, AL",864.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4141,1.1192,41.1221,37.3063,0.0432,0.34,293.76,4434.76,1.1192,44.0393,39.9528,0.0462,
2023-03-15,BNSF,4022,47321.0,Wheat,HRW,Wichita,KS,"Wichita, KS",Chicago,IL,"Chicago, IL",633.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4267,1.1532,42.3734,38.4414,0.0607,0.34,215.22,4482.22,1.1532,44.5106,40.3804,0.0638,
2023-03-15,BNSF,4022,46307.0,Wheat,HRW,Wichita,KS,"Wichita, KS",Houston,TX,"Texas Gulf (Houston, TX)",638.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4311,1.1651,42.8103,38.8378,0.0609,0.34,216.92,4527.92,1.1651,44.9644,40.7921,0.0639,
2023-03-15,BNSF,4022,45700.0,Wheat,HRW/HRS,West Bowdle,SD,"Bowdle, SD",Chicago,IL,"Chicago, IL",772.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4641,1.2543,46.0874,41.8108,0.0542,0.34,262.48,4903.48,1.2543,48.6939,44.1755,0.0572,
2023-03-15,BNSF,4022,43910.0,Wheat,HRW/HRS,Conrad,MT,"Conrad, MT",Seattle,WA,"PNW (Seattle, WA)",758.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4289,1.1592,42.5919,38.6396,0.051,0.34,257.72,4546.72,1.1592,45.1511,40.9614,0.054,
2023-03-15,BNSF,4022,43591.0,Wheat,SW,Templin,WA,"Templin (Ritzville), WA",Seattle,WA,"PNW (Seattle, WA)",333.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",1932,0.5222,19.1857,17.4054,0.0523,0.34,113.22,2045.22,0.5222,20.31,18.4254,0.0553,
2023-04-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Indiantown,FL,"Indiantown, FL",1379.0,Manifest,1,89.0,Railroad,1,1,,8243,2.2278,81.857,74.2613,0.0539,0.0,0.0,8243.0,2.2278,81.857,74.2613,0.0539,5000
2023-04-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Indiantown,FL,"Indiantown, FL",1379.0,Manifest,1,89.0,Private,1,0,,7913,2.1386,78.5799,71.2883,0.0517,0.0,0.0,7913.0,2.1386,78.5799,71.2883,0.0517,5000
2023-04-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Unit,90,90.0,Railroad/Private,1,1,,7090,1.9162,70.4071,63.8739,0.0788,0.0,0.0,7090.0,1.9162,70.4071,63.8739,0.0788,5000
2023-04-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Manifest,1,89.0,Railroad,1,1,,8025,2.1689,79.6922,72.2973,0.0891,0.0,0.0,8025.0,2.1689,79.6922,72.2973,0.0891,5000
2023-04-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Manifest,1,89.0,Private,1,0,,7695,2.0797,76.4151,69.3243,0.0855,0.0,0.0,7695.0,2.0797,76.4151,69.3243,0.0855,5000
2023-04-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Buffalo,NY,"Buffalo, NY",518.0,Manifest,1,89.0,Railroad,1,1,,5705,1.5419,56.6534,51.3964,0.0992,0.0,0.0,5705.0,1.5419,56.6534,51.3964,0.0992,5000
2023-04-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Buffalo,NY,"Buffalo, NY",518.0,Manifest,1,89.0,Private,1,0,,5375,1.4527,53.3764,48.4234,0.0935,0.0,0.0,5375.0,1.4527,53.3764,48.4234,0.0935,5000
2023-04-15,BNSF,4022,45700.0,Wheat,Durum,Northgate,SK,"Northgate, SK",Ames,IA,"Ames, IA",793.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",6198,1.6751,61.5492,55.8378,0.0704,0.3,237.9,6435.9,1.6751,63.9116,57.9811,0.0731,
2023-04-15,BNSF,4022,45452.0,Wheat,Durum,Williston,ND,"Williston, ND",Superior,WI,"Superior, WI",611.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4141,1.1192,41.1221,37.3063,0.0611,0.3,183.3,4324.3,1.1192,42.9424,38.9577,0.0638,
2023-04-15,BNSF,4022,45700.0,Wheat,Durum,Williston,ND,"Williston, ND",St. Louis,MO,"St. Louis, MO",1187.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5682,1.5357,56.425,51.1892,0.0431,0.3,356.1,6038.1,1.5357,59.9613,54.3973,0.0458,
2023-04-15,CPKC,4444,15749.0,Wheat,Durum,Westby,MT,"Westby, MT",St. Louis,MO,"St. Louis, MO",1588.0,Unit,100,,Railroad/Private,0,1,"286,000",5613,1.517,55.7398,50.5676,0.0318,0.4175,662.99,6275.99,1.517,62.3236,56.5405,0.0356,
2023-04-15,BNSF,4022,43910.0,Wheat,HRS,Bucyrus,ND,"Bucyrus, ND",Seattle,WA,"PNW (Seattle, WA)",1267.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5688,1.5373,56.4846,51.2432,0.0404,0.3,380.1,6068.1,1.5373,60.2592,54.6676,0.0431,
2023-04-15,BNSF,4022,45700.0,Wheat,HRS,Drayton,ND,"Drayton, ND",Chicago,IL,"Chicago, IL",806.0,DET,110,120.0,Railroad/Private,1,0,"286,000",4811,1.3003,47.7756,43.3423,0.0538,0.3,241.8,5052.8,1.3003,50.1768,45.5207,0.0565,
2023-04-15,BNSF,4022,45700.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Chicago,IL,"Chicago, IL",711.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4654,1.2578,46.2165,41.9279,0.059,0.3,213.3,4867.3,1.2578,48.3347,43.8495,0.0617,
2023-04-15,BNSF,4022,43910.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Seattle,WA,"PNW (Seattle, WA)",1501.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",6065,1.6392,60.2284,54.6396,0.0364,0.3,450.3,6515.3,1.6392,64.7001,58.6964,0.0391,
2023-04-15,BNSF,4022,43910.0,Wheat,HRS,Macon,MT,"Macon, MT",Seattle,WA,"PNW (Seattle, WA)",1038.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5262,1.4222,52.2542,47.4054,0.0457,0.3,311.4,5573.4,1.4222,55.3466,50.2108,0.0484,
2023-04-15,BNSF,4022,45675.0,Wheat,HRS,Boyle,ND,"Taylor, ND",Grand Forks,ND,"Grand Forks, ND",364.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",2381,0.6435,23.6445,21.4505,0.0589,0.3,109.2,2490.2,0.6435,24.7289,22.4342,0.0616,
2023-04-15,BNSF,4022,45452.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Superior,WI,"Superior, WI",294.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",2715,0.7338,26.9613,24.4595,0.0832,0.3,88.2,2803.2,0.7338,27.8371,25.2541,0.0859,
2023-04-15,CPKC,4444,15890.0,Wheat,HRS,Minot,ND,"Minot, ND",Kalama,WA,"Kalama, WA",1406.0,Unit,100,,Railroad/Private,0,1,"286,000",5649,1.5268,56.0973,50.8919,0.0362,0.4175,587.005,6236.005,1.5268,61.9266,56.1802,0.04,
2023-04-15,CPKC,4444,17500.0,Wheat,HRS,Nekoma,ND,"Nekoma, ND",Chicago,IL,"Chicago, IL",845.0,Manifest,25,25.0,Railroad/Private,1,1,"286,000",4905,1.3257,48.709,44.1892,0.0523,0.4175,352.7875,5257.7875,1.3257,52.2124,47.3675,0.0561,
2023-04-15,BNSF,4022,47321.0,Wheat,HRW,Concordia,KS,"Concordia, KS",Greenwood,IL,"Greenwood (Mendota), IL",638.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",3897,1.0532,38.6991,35.1081,0.055,0.3,191.4,4088.4,1.0532,40.5998,36.8324,0.0577,
2023-04-15,BNSF,4022,46307.0,Wheat,HRW,Enid,OK,"Enid, OK",Houston,TX,"Texas Gulf (Houston, TX)",563.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4097,1.1073,40.6852,36.9099,0.0656,0.3,168.9,4265.9,1.1073,42.3625,38.4315,0.0683,
2023-04-15,BNSF,4022,46307.0,Wheat,HRW,Garden City,KS,"Garden City, KS",Houston,TX,"Texas Gulf (Houston, TX)",859.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4682,1.2654,46.4945,42.1802,0.0491,0.3,257.7,4939.7,1.2654,49.0536,44.5018,0.0518,
2023-04-15,BNSF,4022,44306.0,Wheat,HRW,Garden City,KS,"Garden City, KS",Verdemont,CA,"San Bernardino, CA",1376.0,DET,110,120.0,Railroad/Private,0,1,"286,000",5777,1.5614,57.3684,52.045,0.0378,0.3,412.8,6189.8,1.5614,61.4677,55.764,0.0405,
2023-04-15,BNSF,4022,46307.0,Wheat,HRW,Salina,KS,"Salina, KS",Houston,TX,"Texas Gulf (Houston, TX)",757.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4505,1.2176,44.7368,40.5856,0.0536,0.3,227.1,4732.1,1.2176,46.9921,42.6315,0.0563,
2023-04-15,BNSF,4022,47321.0,Wheat,HRW,Wichita,KS,"Wichita, KS",Birmingham,AL,"Birmingham, AL",864.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4141,1.1192,41.1221,37.3063,0.0432,0.3,259.2,4400.2,1.1192,43.6961,39.6414,0.0459,
2023-04-15,BNSF,4022,47321.0,Wheat,HRW,Wichita,KS,"Wichita, KS",Chicago,IL,"Chicago, IL",633.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4267,1.1532,42.3734,38.4414,0.0607,0.3,189.9,4456.9,1.1532,44.2592,40.1523,0.0634,
2023-04-15,BNSF,4022,46307.0,Wheat,HRW,Wichita,KS,"Wichita, KS",Houston,TX,"Texas Gulf (Houston, TX)",638.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4311,1.1651,42.8103,38.8378,0.0609,0.3,191.4,4502.4,1.1651,44.711,40.5622,0.0636,
2023-04-15,BNSF,4022,45700.0,Wheat,HRW/HRS,West Bowdle,SD,"Bowdle, SD",Chicago,IL,"Chicago, IL",772.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4641,1.2543,46.0874,41.8108,0.0542,0.3,231.6,4872.6,1.2543,48.3873,43.8973,0.0569,
2023-04-15,BNSF,4022,43910.0,Wheat,HRW/HRS,Conrad,MT,"Conrad, MT",Seattle,WA,"PNW (Seattle, WA)",758.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4289,1.1592,42.5919,38.6396,0.051,0.3,227.4,4516.4,1.1592,44.85,40.6883,0.0537,
2023-04-15,BNSF,4022,43591.0,Wheat,SW,Templin,WA,"Templin (Ritzville), WA",Seattle,WA,"PNW (Seattle, WA)",333.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",1932,0.5222,19.1857,17.4054,0.0523,0.3,99.9,2031.9,0.5222,20.1778,18.3054,0.055,
2023-05-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Indiantown,FL,"Indiantown, FL",1379.0,Manifest,1,89.0,Railroad,1,1,,8243,2.2278,81.857,74.2613,0.0539,0.0,0.0,8243.0,2.2278,81.857,74.2613,0.0539,5000
2023-05-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Indiantown,FL,"Indiantown, FL",1379.0,Manifest,1,89.0,Private,1,0,,7913,2.1386,78.5799,71.2883,0.0517,0.0,0.0,7913.0,2.1386,78.5799,71.2883,0.0517,5000
2023-05-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Unit,90,90.0,Railroad/Private,1,1,,7090,1.9162,70.4071,63.8739,0.0788,0.0,0.0,7090.0,1.9162,70.4071,63.8739,0.0788,5000
2023-05-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Manifest,1,89.0,Railroad,1,1,,8025,2.1689,79.6922,72.2973,0.0891,0.0,0.0,8025.0,2.1689,79.6922,72.2973,0.0891,5000
2023-05-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Albany,NY,"Albany, NY",811.0,Manifest,1,89.0,Private,1,0,,7695,2.0797,76.4151,69.3243,0.0855,0.0,0.0,7695.0,2.0797,76.4151,69.3243,0.0855,5000
2023-05-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Buffalo,NY,"Buffalo, NY",518.0,Manifest,1,89.0,Railroad,1,1,,5705,1.5419,56.6534,51.3964,0.0992,0.0,0.0,5705.0,1.5419,56.6534,51.3964,0.0992,5000
2023-05-15,CSX,4315,,Wheat,All,Chicago,IL,"Chicago, IL",Buffalo,NY,"Buffalo, NY",518.0,Manifest,1,89.0,Private,1,0,,5375,1.4527,53.3764,48.4234,0.0935,0.0,0.0,5375.0,1.4527,53.3764,48.4234,0.0935,5000
2023-05-15,BNSF,4022,45700.0,Wheat,Durum,Northgate,SK,"Northgate, SK",Ames,IA,"Ames, IA",793.0,Shuttle,110,120.0,Railroad/Private,0,0,"286,000",6198,1.6751,61.5492,55.8378,0.0704,0.25,198.25,6396.25,1.6751,63.5179,57.6239,0.0727,
2023-05-15,BNSF,4022,45452.0,Wheat,Durum,Williston,ND,"Williston, ND",Superior,WI,"Superior, WI",611.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",4141,1.1192,41.1221,37.3063,0.0611,0.25,152.75,4293.75,1.1192,42.639,38.6824,0.0633,
2023-05-15,BNSF,4022,45700.0,Wheat,Durum,Williston,ND,"Williston, ND",St. Louis,MO,"St. Louis, MO",1187.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5682,1.5357,56.425,51.1892,0.0431,0.25,296.75,5978.75,1.5357,59.3719,53.8626,0.0454,
2023-05-15,CPKC,4444,15749.0,Wheat,Durum,Westby,MT,"Westby, MT",St. Louis,MO,"St. Louis, MO",1588.0,Unit,100,,Railroad/Private,0,1,"286,000",5613,1.517,55.7398,50.5676,0.0318,0.3875,615.35,6228.35,1.517,61.8505,56.1113,0.0353,
2023-05-15,BNSF,4022,43910.0,Wheat,HRS,Bucyrus,ND,"Bucyrus, ND",Seattle,WA,"PNW (Seattle, WA)",1267.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5688,1.5373,56.4846,51.2432,0.0404,0.25,316.75,6004.75,1.5373,59.6301,54.0968,0.0427,
2023-05-15,BNSF,4022,45700.0,Wheat,HRS,Drayton,ND,"Drayton, ND",Chicago,IL,"Chicago, IL",806.0,DET,110,120.0,Railroad/Private,1,0,"286,000",4811,1.3003,47.7756,43.3423,0.0538,0.25,201.5,5012.5,1.3003,49.7766,45.1577,0.056,
2023-05-15,BNSF,4022,45700.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Chicago,IL,"Chicago, IL",711.0,DET,110,120.0,Railroad/Private,1,1,"286,000",4654,1.2578,46.2165,41.9279,0.059,0.25,177.75,4831.75,1.2578,47.9816,43.5293,0.0612,
2023-05-15,BNSF,4022,43910.0,Wheat,HRS,Alton,ND,"Alton (Hillsboro), ND",Seattle,WA,"PNW (Seattle, WA)",1501.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",6065,1.6392,60.2284,54.6396,0.0364,0.25,375.25,6440.25,1.6392,63.9548,58.0203,0.0387,
2023-05-15,BNSF,4022,43910.0,Wheat,HRS,Macon,MT,"Macon, MT",Seattle,WA,"PNW (Seattle, WA)",1038.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5262,1.4222,52.2542,47.4054,0.0457,0.25,259.5,5521.5,1.4222,54.8312,49.7432,0.0479,
